ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
25535,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,116500,,,,300,neg_amm,not_int,not_lpsm,148000,sb,ir,home,1U,4740,CIB,799,CIB,35-44,not_inst,78.71621622,North,direct,1,59
25536,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,216500,3.49,0.7141,1087.45,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,2400,CIB,810,CIB,25-34,to_inst,94.95614035,North,direct,0,43
25537,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,4.375,0.6574,0,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,6840,EXP,679,CIB,55-64,not_inst,84.72222222,North,direct,0,31
25538,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,596500,3.875,0.4771,7468.75,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,11820,EXP,688,EXP,35-44,not_inst,90.65349544,North,direct,0,45
25539,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,516500,4,0.1314,0,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,9660,EXP,558,EXP,35-44,not_inst,56.88325991,south,direct,0,25
25540,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,,,,360,neg_amm,not_int,not_lpsm,298000,sb,ir,home,2U,7200,EXP,618,CIB,55-64,to_inst,52.51677852,south,direct,1,44
25541,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,486500,3.49,-0.1206,4870.86,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,5580,CIB,730,CIB,35-44,not_inst,99.69262295,North,direct,0,55
25542,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,4.625,0.4847,1685.78,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,4680,CIB,652,EXP,55-64,not_inst,69.57831325,North,direct,0,44
25543,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.875,-0.0547,0,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,7800,CRIF,723,EXP,45-54,not_inst,87.18637993,North,direct,0,36
25544,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,456500,4.25,0.5929,4979.25,240,neg_amm,not_int,not_lpsm,538000,sb,pr,home,1U,6780,CIB,769,CIB,55-64,to_inst,84.85130112,south,direct,0,42
25545,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,336500,4.125,0.3987,,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,,EXP,703,CIB,45-54,to_inst,89.02116402,south,direct,0,
25546,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,536500,3.5,0.0988,10305.45,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,16380,CRIF,575,EXP,55-64,to_inst,72.69647696,south,direct,0,41
25547,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,3.875,0.4371,,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3360,CIB,624,EXP,>74,not_inst,99.31192661,south,direct,0,45
25548,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,,,,180,not_neg,not_int,lpsm,,sb,pr,home,1U,4440,EQUI,715,EXP,>74,to_inst,,south,direct,1,
25549,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.0855,7567.68,360,not_neg,not_int,not_lpsm,848000,sb,pr,home,1U,7260,CIB,618,EXP,45-54,to_inst,39.68160377,south,direct,0,31
25550,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,326500,,,,360,not_neg,not_int,lpsm,,sb,ir,home,1U,15780,EQUI,817,EXP,35-44,not_inst,,south,direct,1,
25551,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,236500,3.99,0.3762,3612,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,4140,CIB,825,EXP,45-54,to_inst,72.10365854,North,direct,0,37
25552,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,3.375,-0.367,2658.42,360,not_neg,not_int,not_lpsm,868000,sb,pr,home,1U,9660,CRIF,824,EXP,35-44,not_inst,61.80875576,south,direct,0,31
25553,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,76500,3.625,0.1389,2468.75,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,2160,CIB,572,EXP,65-74,to_inst,36.77884615,North,direct,0,30
25554,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,3.625,0.0534,3000,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,9660,CRIF,879,CIB,35-44,not_inst,88.61464968,south,direct,0,26
25555,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,316500,3.49,0.6782,0,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,,EXP,549,EXP,35-44,not_inst,93.63905325,North,direct,0,
25556,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,186500,3.75,0.1673,4205.71,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,4620,EXP,571,CIB,25-34,to_inst,78.36134454,south,direct,0,42
25557,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,3.75,0.3642,7146,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,7380,CRIF,708,CIB,35-44,not_inst,94.14498141,North,direct,0,47
25558,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,466500,4.25,-0.0601,8059,360,neg_amm,not_int,not_lpsm,588000,sb,pr,home,1U,6540,EXP,803,CIB,65-74,to_inst,79.33673469,south,direct,0,47
25559,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,286500,3.25,0.6558,660.62,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,4320,CIB,773,CIB,35-44,not_inst,96.1409396,North,direct,0,35
25560,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,4.25,0.2084,5379.95,360,not_neg,not_int,not_lpsm,1008000,sb,ir,home,1U,18480,CIB,867,CIB,45-54,not_inst,72.0734127,North-East,direct,0,20
25561,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,366500,,,,324,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4200,EQUI,680,EXP,55-64,to_inst,,central,direct,1,
25562,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,,,,180,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,1980,CRIF,880,CIB,55-64,to_inst,73.73417722,south,direct,1,52
25563,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,4.5,0.7548,3000,360,not_neg,not_int,not_lpsm,388000,sb,ir,home,1U,6180,CIB,663,CIB,>74,not_inst,63.53092784,North,direct,0,20
25564,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,606500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,14220,EQUI,502,EXP,45-54,to_inst,,North,direct,1,
25565,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,3.25,-0.2132,295,360,not_neg,not_int,not_lpsm,1538000,sb,ir,home,1U,8160,CRIF,583,CIB,65-74,to_inst,14.72691808,south,direct,0,42
25566,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,486500,2.875,0.1563,4728.5,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,6420,CRIF,831,EXP,25-34,not_inst,97.69076305,North,direct,0,36
25567,2019,cf,Female,nopre,type2,p4,l2,nopc,b/c,126500,3.625,0.6558,3792.82,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,3240,EXP,539,CIB,65-74,to_inst,91.66666667,North,direct,0,36
25568,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,266500,3.99,0.7771,1582.5,240,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,5520,CRIF,869,CIB,55-64,to_inst,52.46062992,south,direct,0,22
25569,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,556500,4.99,0.6732,8087.5,360,neg_amm,not_int,not_lpsm,998000,sb,pr,home,1U,4860,CIB,583,CIB,55-64,to_inst,55.76152305,south,direct,0,48
25570,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,346500,4.75,1.3538,0,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,7620,CRIF,875,CIB,35-44,to_inst,87.06030151,North,direct,0,47
25571,2019,ncf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,266500,4.25,1.0648,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,,EXP,556,CIB,35-44,to_inst,83.80503145,south,direct,0,
25572,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,106500,4.25,0.172,3900,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,5100,CRIF,855,EXP,>74,to_inst,59.83146067,North,direct,0,46
25573,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,146500,,,,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,1620,CRIF,695,CIB,45-54,to_inst,73.98989899,south,direct,1,46
25574,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,516500,4.125,0.1714,3820,360,not_neg,not_int,not_lpsm,878000,sb,pr,home,1U,11220,CRIF,706,CIB,55-64,to_inst,58.82687927,south,direct,0,26
25575,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,426500,3.125,-0.6041,0,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,,CIB,822,EXP,35-44,not_inst,89.22594142,North,direct,0,
25576,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,406500,3.69,0.0072,0,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,19020,CRIF,617,CIB,55-64,not_inst,49.0942029,south,direct,0,9
25577,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,156500,3.99,0.5541,3465,360,neg_amm,not_int,not_lpsm,178000,sb,sr,home,1U,8880,EXP,534,CIB,35-44,to_inst,87.92134831,North,direct,0,27
25578,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,226500,,,,300,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5100,EQUI,766,EXP,65-74,to_inst,,North,direct,1,
25579,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,296500,5.125,0.9368,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,4500,EXP,640,EXP,25-34,to_inst,93.23899371,south,direct,0,42
25580,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,356500,4.375,0.0923,460.04,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,4080,CIB,647,CIB,25-34,not_inst,94.31216931,North,direct,0,47
25581,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,3.99,0.6476,3125,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,3360,EXP,525,CIB,55-64,to_inst,71.95945946,south,direct,0,47
25582,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,566500,3.375,-0.3777,1071.48,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,7920,CIB,656,CIB,35-44,not_inst,87.42283951,North,direct,0,49
25583,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,396500,3.49,0.3766,,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,,CRIF,720,CIB,45-54,not_inst,86.5720524,North,direct,0,
25584,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,216500,,,,240,not_neg,not_int,lpsm,258000,sb,pr,home,1U,10080,EXP,623,EXP,55-64,to_inst,83.91472868,North,direct,1,34
25585,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,3.125,0.3664,3996.87,180,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,6180,CIB,718,EXP,35-44,to_inst,74.28057554,south,direct,0,40
25586,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,316500,3.99,0.6601,3102.5,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4020,CRIF,846,CIB,45-54,to_inst,86.00543478,central,direct,0,47
25587,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,366500,3.25,0.6074,8100.29,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,4620,EXP,556,CIB,55-64,to_inst,83.67579909,North,direct,0,56
25588,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680,EQUI,864,EXP,35-44,to_inst,,south,direct,1,
25589,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,466500,3.125,0.3404,0,360,not_neg,not_int,not_lpsm,598000,sb,pr,home,1U,,CIB,867,CIB,45-54,not_inst,78.01003344,North,direct,0,
25590,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,366500,3.75,0.0852,0,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,8100,CRIF,659,EXP,65-74,to_inst,99.5923913,south,direct,0,37
25591,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,266500,,,,360,not_neg,not_int,lpsm,268000,sb,pr,home,1U,2340,EXP,757,CIB,45-54,to_inst,99.44029851,North,direct,1,61
25592,2019,,Female,nopre,type1,p1,l1,nopc,nob/c,366500,4,0.2948,7118.48,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,9300,CIB,580,CIB,35-44,not_inst,69.41287879,North,direct,0,31
25593,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,4.875,0.5343,2100,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,6780,CIB,873,EXP,25-34,to_inst,79.04040404,North,direct,0,20
25594,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,216500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2220,EQUI,717,EXP,45-54,to_inst,,North,direct,1,
25595,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,346500,,,,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,,CRIF,845,EXP,55-64,to_inst,72.48953975,North,direct,1,
25596,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,126500,4.625,,3557.92,324,neg_amm,not_int,not_lpsm,168000,sb,pr,home,3U,,EQUI,845,EXP,,NA,75.29761905,south,direct,1,
25597,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.5,-0.1519,3910,360,not_neg,not_int,not_lpsm,2308000,sb,pr,home,1U,7440,CRIF,756,EXP,65-74,to_inst,27.14471404,North,direct,0,33
25598,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,316500,4.5,0.8613,1228.54,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,7020,CIB,778,EXP,45-54,to_inst,86.00543478,North,direct,0,32
25599,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,556500,4,0.2291,1787.19,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,7680,EXP,795,EXP,45-54,not_inst,82.07964602,North,direct,0,47
25600,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,,,,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3420,CIB,744,EXP,<25,to_inst,89.14141414,North,direct,1,40
25601,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,1506500,,,,360,neg_amm,not_int,not_lpsm,1948000,sb,pr,home,1U,39300,CRIF,877,CIB,65-74,to_inst,77.33572895,south,direct,1,30
25602,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.75,-0.1541,6792.09,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,14100,EXP,833,EXP,45-54,to_inst,70.5026455,North,direct,0,8
25603,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,726500,3.25,0.1674,7250,240,not_neg,not_int,not_lpsm,1258000,sb,pr,home,1U,17580,EXP,762,EXP,45-54,not_inst,57.75039746,south,direct,0,20
25604,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,116500,3.75,-0.0027,1431.25,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,5880,CRIF,599,EXP,65-74,to_inst,98.72881356,south,direct,0,26
25605,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,246500,4.5,1.3375,2719.34,360,not_neg,not_int,lpsm,258000,sb,pr,home,1U,3960,CIB,728,CIB,45-54,to_inst,95.54263566,North,direct,0,40
25606,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,456500,,,,300,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5340,EQUI,556,EXP,45-54,not_inst,,North,direct,1,
25607,2019,cf,Sex Not Available,nopre,type1,p3,l2,opc,nob/c,256500,5.25,0.082,,360,not_neg,int_only,not_lpsm,608000,sb,pr,home,1U,9000,CIB,720,EXP,35-44,to_inst,42.1875,south,direct,0,30
25608,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,426500,3.25,-0.3485,0,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,6360,CIB,556,CIB,25-34,not_inst,99.64953271,central,direct,0,41
25609,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,246500,4.25,0.0898,0,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,2640,CRIF,749,CIB,25-34,not_inst,99.39516129,central,direct,0,45
25610,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,136500,3.99,0.3694,1749.5,360,not_neg,not_int,not_lpsm,168000,sb,sr,home,1U,6360,CIB,864,EXP,55-64,to_inst,81.25,North,direct,0,27
25611,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,86500,3.99,1.3009,1630.39,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,5100,CIB,724,CIB,35-44,to_inst,67.578125,south,direct,0,22
25612,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,316500,4.75,1.528,0,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,4380,EXP,544,CIB,45-54,to_inst,96.49390244,North,direct,0,60
25613,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,236500,3.49,-0.2302,1929.74,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,,CRIF,723,EXP,55-64,to_inst,76.78571429,south,direct,0,
25614,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,3.875,0.347,0,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,12840,EXP,614,EXP,35-44,to_inst,57.79132791,south,direct,0,20
25615,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.6552,6931.25,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,2940,CRIF,778,CIB,35-44,to_inst,33.93416928,North,direct,0,30
25616,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,116500,,,,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,1500,CIB,646,CIB,<25,not_inst,78.71621622,North,direct,1,49
25617,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,3.75,0.0505,3291.8,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,6360,EXP,710,CIB,45-54,not_inst,83.63453815,North,direct,0,39
25618,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,606500,3.25,-0.2545,4542.18,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,,CIB,704,EXP,65-74,not_inst,96.57643312,North,direct,0,
25619,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,126500,,,,360,not_neg,not_int,not_lpsm,148000,sb,sr,home,1U,3180,EXP,663,CIB,35-44,to_inst,85.47297297,North,direct,1,49
25620,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,116500,3.49,-0.2292,1557.42,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,,CIB,714,CIB,45-54,to_inst,73.73417722,North,direct,0,
25621,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,886500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,14580,EQUI,730,EXP,35-44,not_inst,,North,direct,1,
25622,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,236500,4.125,0.3338,1254.66,324,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,6600,EXP,706,CIB,25-34,to_inst,57.96568627,North,direct,0,25
25623,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,296500,3.625,0.0176,3078.13,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,3180,CIB,811,CIB,25-34,to_inst,90.39634146,North,direct,0,36
25624,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,546500,3.99,0.2805,0,360,not_neg,not_int,not_lpsm,588000,sb,pr,home,1U,10560,CIB,698,EXP,35-44,not_inst,92.94217687,south,direct,0,39
25625,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,3.25,-0.3368,3036.69,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,5880,CRIF,558,CIB,45-54,to_inst,70.93301435,central,direct,0,28
25626,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.625,-0.058,0,360,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,16200,CRIF,636,EXP,55-64,not_inst,57.76553106,North,direct,0,18
25627,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,96500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5100,EQUI,604,EXP,45-54,to_inst,,North,direct,1,
25628,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,606500,4.75,0.2872,0,360,neg_amm,not_int,not_lpsm,768000,sb,pr,home,1U,9360,EXP,894,CIB,45-54,not_inst,78.97135417,south,direct,0,45
25629,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,66500,3.49,0.9312,,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,1140,CRIF,618,CIB,65-74,to_inst,19.1091954,North-East,direct,0,47
25630,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.325,4926.52,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,4800,EXP,736,EXP,45-54,to_inst,55.79896907,North,direct,0,31
25631,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.99,0.2429,1078.89,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,6900,CRIF,541,EXP,45-54,not_inst,55.53613054,North,direct,0,49
25632,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,1740,CIB,607,CIB,65-74,to_inst,84.09090909,North,direct,1,45
25633,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,316500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,0,EQUI,617,EXP,35-44,not_inst,,North,direct,1,
25634,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,546500,3.625,0.5843,0,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,,CRIF,724,EXP,25-34,not_inst,96.21478873,North,direct,0,
25635,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,496500,3.75,1.2674,3585.91,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,13200,CIB,865,EXP,25-34,not_inst,97.73622047,North,direct,0,34
25636,2019,ncf,Joint,pre,type2,p3,l1,nopc,b/c,326500,,,,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,8580,EXP,664,EXP,35-44,to_inst,86.37566138,North,direct,1,38
25637,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,346500,4.625,0.2448,0,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,6120,CRIF,675,EXP,65-74,to_inst,69.57831325,south,direct,0,24
25638,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5400,EQUI,583,EXP,35-44,to_inst,,south,direct,1,
25639,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,,,,240,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,8760,CIB,733,EXP,45-54,to_inst,80.01101322,North,direct,1,44
25640,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,306500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3480,EQUI,527,EXP,65-74,to_inst,,North,direct,1,
25641,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,436500,3.75,0.1492,12435.2,360,not_neg,not_int,not_lpsm,878000,sb,pr,home,1U,6300,CRIF,613,CIB,55-64,to_inst,49.71526196,south,direct,0,34
25642,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,326500,2.99,0.3201,11037.5,180,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,7980,EXP,649,EXP,35-44,to_inst,63.03088803,south,direct,0,24
25643,2019,cf,Sex Not Available,,type1,p4,l1,nopc,nob/c,156500,4.25,0.38,3747.8,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,8400,CRIF,615,EXP,>74,to_inst,34.17030568,south,direct,0,37
25644,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,436500,3.25,0.5462,0,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,,EXP,646,CIB,25-34,not_inst,95.30567686,central,direct,0,
25645,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,316500,2.875,-0.1542,4706.73,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,,EXP,607,EXP,55-64,not_inst,86.00543478,North,direct,0,
25646,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,256500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4440,EQUI,539,EXP,55-64,to_inst,,North,direct,1,
25647,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,556500,,,,360,not_neg,not_int,not_lpsm,588000,sb,pr,home,1U,11820,EXP,545,EXP,25-34,to_inst,94.64285714,south,direct,1,35
25648,2019,cf,Female,nopre,type1,p2,l2,nopc,nob/c,86500,,,,300,neg_amm,not_int,not_lpsm,118000,sb,ir,home,1U,2280,EXP,848,CIB,55-64,to_inst,73.30508475,North,direct,1,43
25649,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,286500,3.25,0.6173,0,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,3240,CIB,786,CIB,25-34,not_inst,96.1409396,North,direct,0,53
25650,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,196500,3.875,0.2299,2202,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,3240,CRIF,560,CIB,35-44,to_inst,79.23387097,south,direct,0,30
25651,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,3.625,0.0995,5806.43,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,3900,CRIF,771,CIB,45-54,not_inst,94.59798995,North,direct,0,45
25652,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11760,EQUI,699,EXP,45-54,not_inst,,south,direct,1,
